t-SNE 1,t-SNE 2,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,Kmeans,AgglomerativeClustering,Birch,BisectingKMeans,AffinityPropagation,HDBSCAN,SpectralClustering,DBSCAN
-12.528638,9.084387,0,0,1,1,0,0,0,0,2,2,0,6,159,-1,0,-1
2.3354719,21.86092,0,1,1,1,0,0,0,0,2,3,0,4,24,-1,0,-1
-18.576923,20.969051,1,1,1,1,1,0,1,0,2,2,0,6,115,158,0,-1
-31.355791,19.00727,1,1,1,1,0,1,1,0,6,5,0,5,159,155,0,-1
-29.342882,18.877787,1,1,1,1,0,1,1,1,2,5,0,6,159,155,0,-1
-29.914524,19.66302,1,0,1,1,0,1,1,1,6,5,0,5,159,-1,0,-1
-32.991966,15.856185,1,1,1,1,1,1,1,0,2,5,0,5,158,149,0,-1
4.0509205,28.095102,0,1,1,1,0,0,0,0,1,3,0,3,52,-1,0,-1
-10.494898,33.18821,1,1,1,1,1,0,1,0,2,3,0,6,57,-1,0,-1
-12.621009,9.382157,1,0,1,1,0,0,0,0,2,2,0,6,46,-1,0,-1
-12.118445,9.696669,0,0,1,1,0,0,0,0,2,2,0,6,46,156,0,-1
-31.884094,-10.301416,1,1,1,1,1,0,1,0,6,1,0,7,159,-1,0,-1
-2.3759463,10.9873905,0,1,1,1,0,0,0,0,2,2,0,6,74,156,0,-1
-3.9942498,38.221992,0,0,0,1,0,0,0,0,1,3,0,6,57,-1,0,-1
22.262999,18.175102,0,0,1,1,0,0,0,0,1,0,0,3,95,-1,0,-1
16.26685,-43.777485,1,0,1,1,0,0,0,0,4,1,0,2,66,-1,0,-1
-6.0786057,-29.029995,0,1,1,1,1,0,1,0,4,1,0,7,81,147,0,-1
-6.4896393,-31.695948,1,0,1,1,1,0,1,0,4,1,0,7,21,-1,0,-1
19.377535,-24.991467,0,0,1,1,1,0,0,0,4,2,0,2,24,-1,0,-1
0.36778665,-30.57494,1,0,1,1,1,1,1,0,4,1,0,2,69,-1,0,-1
-4.459241,-34.22585,1,0,1,1,1,1,1,0,4,1,0,2,21,-1,0,-1
15.990439,-49.60616,1,1,1,1,0,0,0,0,4,1,0,2,28,79,0,-1
-4.53596,-1.0139481,0,0,1,1,0,0,0,1,4,3,0,6,161,-1,0,-1
-68.7493,9.315481,1,0,0,1,1,0,1,0,6,5,1,5,122,-1,0,-1
1.791283,3.6814642,0,0,1,1,0,1,1,0,2,2,0,6,87,-1,0,-1
-16.467634,53.733192,1,1,1,1,0,0,0,0,1,3,0,3,30,59,0,-1
22.86048,18.02605,1,1,1,1,0,0,0,0,3,0,0,3,70,-1,0,-1
22.691624,18.059727,1,0,1,1,0,0,0,0,1,0,0,3,70,-1,0,-1
22.95555,16.552608,0,0,1,1,0,0,0,0,0,0,0,3,70,-1,0,-1
22.924648,16.432295,1,0,1,1,0,0,0,0,4,0,0,2,177,-1,0,-1
-6.141663,-22.422167,0,1,1,1,1,0,1,0,4,1,0,7,129,153,0,-1
-36.292377,-10.148027,1,0,1,1,0,0,0,0,6,5,1,7,99,-1,0,-1
-52.51485,5.1145177,0,1,1,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-62.440666,-3.595451,1,1,1,1,0,1,1,1,6,5,1,7,158,-1,0,-1
-9.060955,36.95281,1,0,1,1,0,0,1,0,1,3,0,6,175,105,0,-1
-11.13708,37.500355,0,0,1,1,0,0,1,0,1,3,0,6,175,105,0,-1
-80.47538,-0.7484324,1,1,1,1,0,1,1,0,6,5,1,5,113,97,0,-1
-49.56418,20.66973,0,1,1,1,0,0,0,0,6,5,1,5,160,100,0,-1
-48.820442,28.734293,1,0,1,1,0,0,0,0,6,3,0,5,141,-1,0,-1
-13.336021,43.616417,1,0,1,1,1,1,1,0,1,3,0,6,15,-1,0,-1
-45.071114,9.643824,1,1,1,1,0,1,1,0,6,5,1,5,158,-1,0,-1
-16.299183,22.327911,0,1,1,1,1,1,1,0,2,2,0,4,149,160,0,-1
-18.754742,22.283154,0,0,1,1,0,0,0,0,2,2,0,6,115,-1,0,-1
0.925752,12.25736,1,0,1,1,0,0,1,1,3,2,0,4,27,156,0,-1
-1.4611527,-17.565046,1,1,1,1,0,0,0,0,2,1,0,2,116,154,0,-1
-27.178156,20.664661,0,1,1,1,0,0,0,0,6,5,0,5,159,-1,0,-1
-25.29719,19.945276,1,1,1,1,0,1,1,1,2,5,0,6,115,160,0,-1
-25.279861,20.498064,1,1,1,1,1,1,1,1,2,5,0,6,115,160,0,-1
-17.223513,21.69495,0,1,1,1,0,0,0,0,2,2,0,6,149,160,0,-1
-45.20692,24.119314,1,0,1,1,0,0,0,0,6,5,1,5,94,-1,0,-1
-44.39386,23.470812,1,1,1,1,1,0,1,0,6,5,1,5,94,-1,0,-1
-4.4520216,37.911263,1,1,1,1,1,0,0,0,1,3,0,6,57,-1,0,-1
-0.34385166,0.5226117,1,1,1,1,0,0,0,0,2,2,0,4,11,-1,0,-1
-0.48842248,0.6672519,0,1,1,1,1,0,1,0,2,2,0,6,87,-1,0,-1
-4.3376765,-1.1701163,1,0,1,1,0,0,0,0,4,3,0,6,161,-1,0,-1
-49.212986,21.453457,1,1,1,1,1,0,1,1,6,5,1,5,160,100,0,-1
-44.756153,10.870848,1,1,1,1,0,1,1,0,6,5,1,5,158,132,0,-1
-8.700254,19.554659,0,0,1,1,0,0,0,0,2,2,0,6,96,-1,0,-1
-44.15104,22.744984,1,0,0,1,0,0,0,0,6,5,1,5,94,-1,0,-1
-0.3590497,0.5222918,1,0,0,1,0,0,0,0,2,2,0,6,11,-1,0,-1
-16.889467,54.524582,0,0,1,1,0,0,0,0,1,3,0,3,30,59,0,-1
-52.396404,21.993578,1,0,1,1,0,0,0,0,6,5,1,5,141,-1,0,-1
-42.417564,10.11007,1,1,1,1,0,0,1,0,6,5,1,5,158,132,0,-1
-75.95475,1.0954059,1,0,0,1,0,0,0,0,6,5,1,5,114,-1,0,-1
-75.23315,-2.7806215,1,0,1,1,0,1,1,1,6,5,1,5,162,119,0,-1
-42.526577,10.184269,1,0,1,1,0,1,1,1,6,5,1,5,158,132,0,-1
-4.6271906,55.95919,0,0,1,1,0,0,0,0,1,3,0,6,176,75,0,-1
-76.16071,0.88894534,1,1,1,1,0,1,1,1,6,5,1,5,114,-1,0,-1
-75.81457,-2.2161384,1,1,1,1,0,1,1,1,6,5,1,5,162,119,0,-1
-12.776269,57.73366,1,0,1,1,0,1,1,1,1,3,0,6,164,74,0,-1
-4.084695,56.206287,1,0,1,1,0,1,1,0,1,3,0,6,176,75,0,-1
-5.4603596,48.465202,1,0,0,0,0,0,0,0,1,0,2,6,150,-1,0,-1
-10.394397,57.34687,1,1,1,1,1,0,1,0,1,3,0,6,164,74,0,-1
23.430275,-16.120867,0,1,0,1,0,0,0,0,2,2,0,4,24,-1,0,-1
25.32431,44.888645,0,1,1,1,1,0,0,0,1,3,0,1,33,68,0,-1
-4.516987,54.3355,0,1,1,1,0,0,0,0,1,3,0,6,102,76,0,-1
-75.38285,-0.16272849,1,1,1,1,0,1,1,1,6,5,1,5,162,-1,0,-1
-76.749214,-1.5868734,1,1,1,1,0,1,1,1,6,5,1,5,162,-1,0,-1
-2.2009995,59.85723,1,1,1,1,0,0,1,0,1,3,0,6,152,90,0,-1
-24.204983,-24.808962,1,1,0,1,0,0,0,0,5,5,0,7,163,124,0,-1
19.989126,-24.612896,1,1,1,1,0,0,0,0,4,2,0,2,24,-1,0,-1
23.346003,-6.9862537,1,1,1,1,1,0,1,0,3,2,0,4,43,-1,0,-1
-12.051347,57.214798,1,0,1,0,0,0,0,0,1,3,0,6,164,74,0,-1
17.183413,44.318707,1,0,1,0,0,0,0,1,1,3,0,6,153,-1,0,-1
27.441683,54.60618,1,1,1,1,1,0,1,0,1,0,0,3,80,-1,0,-1
21.168753,44.53554,1,0,1,1,1,0,1,0,1,3,0,6,153,69,0,-1
2.5336888,63.860348,1,1,1,1,1,1,1,1,1,3,0,6,154,92,0,-1
-1.4360844,49.403316,0,1,1,1,1,0,1,0,1,3,0,6,177,78,0,-1
-2.99593,48.09911,0,1,1,1,0,0,0,0,1,3,0,6,150,85,0,-1
-3.8889465,47.052307,1,1,1,1,1,1,1,0,1,3,0,6,150,85,0,-1
-3.5457914,48.277756,0,0,1,1,0,0,0,1,1,3,0,6,150,85,0,-1
0.5146213,64.09815,0,0,1,1,1,0,1,0,1,3,0,6,98,91,0,-1
-2.2393186,63.912838,0,1,1,1,0,0,1,0,1,3,0,6,98,91,0,-1
-3.0854602,62.775467,0,0,1,1,0,0,0,0,1,3,0,3,98,-1,0,-1
-33.84054,1.0699022,1,1,1,1,1,1,1,0,2,2,0,6,117,61,0,-1
-3.125296,-28.962893,0,0,1,1,1,0,1,0,4,1,0,2,81,-1,0,-1
49.20407,-20.373117,0,0,1,1,1,0,1,0,3,0,2,1,53,-1,0,-1
-25.891432,8.217141,0,1,1,1,0,1,1,0,2,2,0,6,107,122,0,-1
45.886753,-19.085646,1,1,1,1,1,1,1,0,3,0,2,1,118,-1,0,-1
17.524761,-13.469637,0,0,1,1,0,0,0,0,3,2,0,4,59,-1,0,-1
17.541939,-13.305543,0,0,1,1,0,0,0,0,3,2,0,4,138,-1,0,-1
-3.1639483,-21.708748,1,0,1,1,0,0,0,0,4,1,0,2,129,-1,0,-1
48.866566,16.096415,0,1,1,1,0,0,0,0,0,7,2,1,51,34,0,-1
47.25144,16.005648,0,1,1,1,0,0,0,0,0,7,2,1,37,-1,0,-1
-3.2063732,-22.265825,1,1,1,1,0,0,1,0,4,1,0,2,129,-1,0,-1
30.397575,20.406548,1,0,0,0,0,0,0,0,1,0,2,3,178,-1,0,-1
42.599766,-15.955744,0,0,1,1,0,0,0,0,3,0,2,1,106,-1,0,-1
16.10706,-11.779308,0,1,1,1,0,0,0,0,3,2,0,4,8,-1,0,-1
45.054604,-16.952887,1,1,0,1,0,0,1,0,3,2,0,4,106,-1,0,-1
31.325191,19.563942,1,1,1,1,0,0,0,0,0,0,2,4,178,-1,0,-1
13.557631,-51.21524,1,0,1,1,1,0,1,0,4,1,0,2,28,79,0,-1
28.25875,5.2072635,1,0,1,1,0,0,0,0,3,0,0,3,31,48,0,-1
51.80148,15.647781,1,1,1,1,0,0,0,0,0,7,2,1,51,-1,0,-1
51.66548,18.218096,0,1,1,1,1,0,1,0,0,7,2,1,148,-1,0,-1
46.316093,13.709348,1,0,1,1,1,0,1,0,0,0,2,1,227,-1,0,-1
-23.456425,-22.549603,1,0,1,1,0,0,0,0,5,1,0,7,163,-1,0,-1
26.808187,-12.457228,0,1,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
22.008484,-44.06868,0,0,1,1,1,0,1,0,4,1,0,2,179,-1,0,-1
26.834553,-11.535849,1,1,1,1,0,0,1,0,3,2,0,1,211,-1,0,-1
-41.450237,-50.615303,1,1,1,1,0,1,1,0,5,4,1,7,189,40,0,-1
3.4879313,-78.97992,0,0,0,0,0,1,1,0,7,6,2,0,157,1,0,-1
49.169476,-24.63541,0,1,1,1,1,0,1,0,3,0,0,1,53,-1,0,-1
4.135057,-22.623377,0,1,1,1,1,1,1,0,4,2,0,2,7,148,0,-1
5.8042307,-21.263083,0,1,1,1,0,0,0,0,3,2,0,2,7,-1,0,-1
38.800533,-17.441303,0,1,1,1,1,0,1,0,3,0,2,4,60,-1,0,-1
-17.908747,-63.213646,0,0,1,1,0,0,0,0,3,6,2,1,190,13,0,-1
-33.94896,0.54906535,0,0,1,1,0,0,1,0,2,2,0,6,117,61,0,-1
-21.774014,-62.932224,0,0,0,0,0,1,1,0,7,6,2,0,230,-1,0,-1
47.568993,4.338265,0,1,1,1,1,0,1,0,0,0,2,4,225,-1,0,-1
29.352367,56.84708,1,0,1,1,1,1,1,0,3,0,0,3,171,28,0,-1
66.1368,13.703401,0,0,1,1,0,0,0,0,0,7,2,1,165,21,0,-1
55.725563,-0.8941594,1,0,1,1,1,0,1,0,4,0,2,2,156,31,0,-1
57.605495,0.42760536,1,1,1,1,0,0,0,0,0,0,2,1,205,-1,0,-1
68.8581,5.5104837,1,1,1,1,0,1,1,0,0,7,2,1,232,26,0,-1
66.84841,6.836503,1,1,1,1,1,0,1,0,0,7,2,1,232,25,0,-1
-42.182125,-52.366066,1,1,1,1,0,1,1,0,5,4,1,7,189,40,0,-1
33.142075,35.46288,1,1,1,1,1,0,1,0,3,0,0,3,181,-1,0,-1
27.86921,31.249865,1,0,1,1,1,0,1,0,0,0,2,3,183,-1,0,-1
26.207422,-27.639437,1,0,1,1,1,0,1,0,4,1,0,2,166,49,0,-1
27.353054,-27.145168,1,1,1,1,0,0,1,0,4,1,0,2,166,49,0,-1
17.28264,37.707165,1,0,1,1,0,0,0,0,1,3,0,7,180,33,0,-1
16.00785,35.548607,1,0,1,1,0,0,0,0,2,3,0,6,180,-1,0,-1
18.953281,36.427155,1,0,1,1,0,0,0,0,2,3,0,7,180,-1,0,-1
-30.208294,-11.506807,0,0,0,1,0,0,0,0,4,1,0,7,184,-1,0,-1
27.841167,31.24001,1,1,1,1,1,0,1,0,1,0,2,3,183,-1,0,-1
54.429466,22.427624,0,0,1,1,1,0,1,0,0,7,2,1,167,-1,0,-1
39.372513,43.37443,1,0,1,1,0,0,0,0,3,0,0,3,18,-1,0,-1
47.820522,42.977264,0,0,1,0,0,0,0,1,0,0,2,1,186,15,0,-1
37.724625,49.60722,1,0,1,1,0,0,0,0,1,0,0,1,200,50,0,-1
39.6692,50.216072,0,0,1,1,0,0,0,0,1,0,0,7,200,-1,0,-1
45.886894,47.067783,1,0,1,1,1,1,1,0,0,0,2,1,228,11,0,-1
24.684185,9.680163,0,0,1,1,0,0,0,0,1,3,0,3,203,-1,0,-1
34.684204,7.9883857,1,1,1,1,1,1,1,0,0,0,0,3,233,3,0,-1
42.888145,31.34038,1,0,0,1,0,0,0,0,0,0,2,1,193,14,0,-1
45.541756,32.36324,1,0,0,1,0,0,0,0,0,0,2,1,188,8,0,-1
60.23025,-5.843255,1,1,1,1,1,0,1,0,3,0,2,2,172,19,0,-1
60.02172,-7.790744,1,1,0,1,1,0,1,0,3,0,2,2,212,19,0,-1
66.86662,-0.32305378,1,1,1,1,1,0,1,0,0,0,2,1,0,-1,0,-1
66.776535,5.1023407,1,1,1,1,1,0,1,1,0,7,2,1,232,25,0,-1
3.5961444,-79.60804,1,0,1,1,1,1,1,1,7,6,2,0,157,1,0,-1
3.100114,-80.45462,1,1,1,1,0,1,1,1,7,6,2,0,157,1,0,-1
-42.89429,10.921366,1,1,0,1,0,0,1,0,6,5,1,5,158,132,0,-1
-34.09019,-0.18655728,1,0,1,1,0,1,1,1,2,2,0,6,117,61,0,-1
46.909523,-20.631193,1,0,0,1,0,0,0,0,3,0,2,1,53,99,0,-1
48.8692,-21.329767,1,1,0,1,1,1,1,1,3,0,2,1,53,99,0,-1
4.1213675,-80.77394,1,0,1,1,0,1,1,1,7,6,2,0,157,1,0,-1
-71.055595,-3.3171341,1,0,0,1,0,0,0,0,6,5,1,5,214,111,0,-1
-17.94757,-63.249763,1,0,1,1,0,1,1,1,3,6,2,1,190,13,0,-1
-28.019747,-60.46668,1,1,1,1,0,1,1,1,7,6,2,7,168,17,0,-1
-22.461834,-64.46846,1,0,1,1,0,1,1,1,7,6,2,0,230,18,0,-1
-27.914957,-60.50309,1,1,1,1,0,1,1,1,7,6,2,7,168,17,0,-1
-22.578304,-64.41337,1,0,1,1,0,1,1,1,7,6,2,0,155,18,0,-1
26.135424,-22.526226,0,0,1,1,0,0,1,0,4,0,0,2,34,51,0,-1
33.071213,46.480877,0,0,1,0,0,0,0,0,1,3,0,3,169,46,0,-1
47.213303,41.450085,1,1,0,1,1,0,1,0,0,0,2,1,193,14,0,-1
53.224785,45.93464,0,1,0,1,0,0,0,0,0,0,2,1,170,7,0,-1
53.155743,45.448708,1,1,1,1,1,1,1,1,0,0,2,1,170,7,0,-1
37.765644,49.568825,1,0,1,1,0,0,0,0,1,0,0,1,200,50,0,-1
41.517216,50.280197,1,0,1,1,0,0,0,0,1,0,0,6,198,-1,0,-1
36.32836,40.20527,1,0,1,1,1,0,1,0,3,3,0,3,185,-1,0,-1
35.25922,41.31594,1,1,1,1,0,0,1,0,3,0,0,3,185,-1,0,-1
29.306396,56.861134,1,0,1,1,1,1,1,0,3,0,0,3,171,28,0,-1
46.1839,46.986404,1,0,0,1,1,1,1,0,0,0,2,1,228,11,0,-1
29.44887,58.172592,0,1,0,1,1,0,1,0,3,0,0,1,171,-1,0,-1
47.947895,45.68906,1,0,0,1,0,0,0,0,0,0,2,1,186,15,0,-1
49.071793,35.087597,0,1,0,1,1,0,1,0,0,0,2,1,204,4,0,-1
57.93817,2.7272794,1,0,1,1,1,1,1,1,0,0,2,1,205,-1,0,-1
72.43649,4.989209,0,1,1,1,1,0,1,0,0,7,2,1,231,22,0,-1
66.32201,10.6703005,1,1,1,1,1,0,1,0,0,7,2,1,232,-1,0,-1
68.635124,4.7914934,1,1,1,1,1,1,1,0,0,7,2,1,232,26,0,-1
39.244446,32.611607,1,1,0,1,0,0,0,0,3,0,2,4,207,-1,0,-1
39.332554,32.438633,1,0,0,1,0,0,0,0,3,0,2,1,207,-1,0,-1
42.86231,31.325222,1,1,1,1,1,0,1,0,0,0,2,1,193,14,0,-1
54.16753,45.021294,1,0,0,1,0,1,1,0,0,0,2,1,170,7,0,-1
39.29198,32.48631,1,0,1,1,0,0,0,0,3,0,2,3,207,-1,0,-1
54.003963,44.75902,1,1,0,1,1,0,1,0,0,0,2,1,170,7,0,-1
45.44285,32.384586,1,0,0,0,0,0,0,0,0,0,2,1,188,8,0,-1
66.08284,7.0858154,1,1,1,1,1,0,1,0,0,7,2,1,232,25,0,-1
39.794884,0.20641415,1,1,1,1,1,0,1,0,3,0,2,4,209,10,0,-1
40.035454,0.37915045,1,1,1,1,0,0,0,0,3,0,2,4,209,10,0,-1
40.157234,0.7424634,0,1,1,1,0,0,0,0,3,0,2,4,209,10,0,-1
39.387997,27.986572,1,0,0,1,0,0,0,0,3,0,2,4,151,12,0,-1
40.870056,-0.53404504,1,1,1,1,0,1,1,1,3,0,2,1,209,10,0,-1
39.364548,27.098171,1,1,0,1,0,0,0,0,3,0,2,4,151,12,0,-1
40.228992,28.387918,1,1,1,1,1,0,1,0,3,0,2,4,151,12,0,-1
41.204212,28.378782,1,1,1,1,1,0,1,0,3,0,2,1,151,12,0,-1
60.173855,-6.117985,1,1,1,1,1,0,1,1,3,0,2,2,172,19,0,-1
-22.7053,-12.769074,1,1,1,1,1,0,1,0,5,1,0,7,173,-1,0,-1
66.87011,-0.3167975,1,1,1,1,1,0,1,0,0,0,2,1,232,-1,0,-1
57.637463,-1.4957969,1,1,1,1,1,0,1,0,0,0,2,2,174,19,0,-1
57.96717,-3.358398,1,0,0,0,0,0,0,0,3,0,2,2,174,19,0,-1
66.88133,5.12353,0,1,1,1,0,0,0,0,0,7,2,1,232,25,0,-1
-18.34375,41.72734,1,0,1,1,0,0,0,0,6,3,0,5,32,0,0,-1
-16.28679,38.556362,1,0,1,1,0,0,0,0,1,3,0,6,123,-1,0,-1
40.240025,28.189323,1,1,0,1,1,0,1,0,3,0,2,1,151,12,0,-1
59.534653,-5.5572467,0,1,1,1,1,0,1,0,3,0,2,2,172,19,0,-1
-23.055656,-13.067672,1,0,0,1,0,0,0,0,5,1,0,7,173,-1,0,-1
-24.00254,-14.793971,1,1,0,1,1,0,1,0,5,1,0,7,173,-1,0,-1
2.892229,-81.85503,0,1,0,1,0,1,1,0,7,6,2,0,157,1,0,-1
2.5060785,-77.42569,1,0,0,1,0,0,1,0,7,6,2,0,157,1,0,-1
49.277603,-22.461203,1,1,1,1,0,0,1,1,3,0,2,1,53,-1,0,-1
61.43787,7.9295125,0,0,0,1,0,0,1,0,0,0,2,1,227,20,0,-1
48.56863,24.834883,1,0,1,1,0,0,0,0,3,7,0,1,201,-1,0,-1
-42.096474,-37.647907,1,1,0,1,0,0,1,0,5,4,1,7,147,80,0,-1
4.5717273,-80.12707,1,1,0,1,0,0,1,0,7,6,2,0,157,1,0,-1
19.867075,-10.041188,0,1,0,1,0,0,0,0,3,2,0,4,120,-1,0,-1
-1.3821106,36.635483,1,1,1,1,1,0,1,0,1,3,0,6,132,-1,0,-1
-3.8317595,22.252329,0,1,1,1,0,0,0,0,2,3,0,6,46,-1,0,-1
-13.472729,20.554932,0,0,1,1,0,1,1,0,2,2,0,6,96,161,0,-1
-2.356393,10.988232,0,1,1,1,1,0,1,0,2,2,0,6,74,156,0,-1
-3.8209016,-1.1291971,0,0,1,1,1,0,1,0,4,3,0,2,161,-1,0,-1
-4.9660225,-33.76979,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-1.5761621,-31.232351,0,0,1,1,0,0,0,0,4,1,0,2,21,147,0,-1
-16.480932,53.7471,1,1,1,1,0,0,1,0,1,3,0,3,30,59,0,-1
16.149012,-49.39128,0,0,1,1,0,0,0,0,4,1,0,2,28,-1,0,-1
-6.1332264,-22.400545,0,1,1,1,1,0,1,0,4,1,0,7,129,153,0,-1
-20.984037,-28.011007,0,1,1,1,0,0,0,1,5,3,0,7,161,-1,0,-1
-9.06703,36.811913,1,0,1,1,0,0,1,0,1,3,0,6,175,105,0,-1
-11.146291,37.49198,1,0,1,1,0,0,1,0,1,3,0,6,175,-1,0,-1
-45.048805,9.629885,0,1,1,1,0,0,0,0,6,5,1,5,158,-1,0,-1
-16.485743,22.206509,0,0,1,1,0,1,1,0,2,2,0,4,149,160,0,-1
-1.4677292,-17.574522,1,1,1,1,0,0,0,0,2,1,0,2,116,154,0,-1
-27.177246,20.658674,1,1,1,1,0,0,0,0,6,5,0,5,159,-1,0,-1
-25.29258,20.488716,1,0,1,1,0,0,0,0,2,5,0,6,115,160,0,-1
-45.18486,24.151104,0,0,1,1,0,1,1,0,6,5,1,5,94,-1,0,-1
-17.054136,54.172028,1,0,1,1,0,0,0,0,1,3,0,3,30,59,0,-1
-49.228058,21.702736,1,1,1,1,0,0,0,0,6,5,1,5,160,100,0,-1
-44.72307,10.859498,1,0,0,1,0,0,0,0,6,5,1,5,158,132,0,-1
-8.711454,19.522053,1,0,1,1,0,0,0,0,2,2,0,6,96,-1,0,-1
-49.286667,21.844656,0,0,1,1,0,0,1,0,6,5,1,5,160,100,0,-1
-36.04837,16.490686,0,0,1,1,0,0,0,0,2,5,1,5,29,-1,0,-1
-49.34261,21.907196,0,0,0,1,0,0,0,0,6,5,1,5,160,100,0,-1
-75.18283,-2.6954563,1,0,1,1,0,1,1,1,6,5,1,5,162,119,0,-1
-4.6369987,55.937088,1,0,1,1,0,0,0,0,1,3,0,6,176,75,0,-1
-75.57064,-2.0775967,1,1,1,1,0,1,1,1,6,5,1,5,162,119,0,-1
-12.815254,57.72506,0,1,1,1,1,0,1,0,1,3,0,6,164,74,0,-1
-4.0794187,56.19227,1,0,1,1,0,0,1,0,1,3,0,6,176,75,0,-1
25.23826,44.862453,0,0,1,1,0,0,0,0,1,3,0,3,33,68,0,-1
-76.63208,-1.548084,1,0,1,1,0,1,1,1,6,5,1,5,162,119,0,-1
27.115921,41.88852,1,1,1,1,0,0,0,0,3,3,0,3,58,68,0,-1
-2.1911936,59.88949,1,0,1,1,0,0,0,0,1,3,0,6,152,90,0,-1
-19.286097,49.0115,0,1,1,1,0,0,0,0,2,3,0,6,14,-1,0,-1
-16.778145,57.871082,1,1,1,1,1,0,1,0,1,3,0,6,82,59,0,-1
22.363136,35.899532,0,1,1,1,1,0,1,0,1,0,0,6,182,-1,0,-1
17.314169,43.370586,1,0,1,1,0,0,0,0,1,3,0,6,153,-1,0,-1
27.336555,45.797756,1,0,1,1,0,0,0,1,1,3,0,1,58,-1,0,-1
22.59604,36.365585,0,0,1,1,1,0,1,0,1,0,0,6,150,-1,0,-1
27.435804,54.63306,1,0,1,1,1,0,1,0,1,0,0,3,80,-1,0,-1
21.161991,44.546024,1,0,1,1,1,0,1,0,1,3,0,6,153,69,0,-1
2.4378264,64.22777,1,0,1,1,1,1,1,0,1,3,0,6,154,92,0,-1
2.3287325,58.747337,0,1,1,1,0,0,0,1,1,3,0,3,177,-1,0,-1
-5.7451224,41.33785,0,0,0,0,0,1,1,0,6,3,0,5,132,-1,0,-1
-1.4365157,49.366184,1,1,1,1,1,1,1,0,1,3,0,6,177,78,0,-1
8.270505,27.560879,0,1,1,1,0,0,0,0,1,3,0,3,95,-1,0,-1
-3.3958523,-15.06399,1,1,1,1,0,0,1,0,4,2,0,2,116,-1,0,-1
0.7793983,46.46272,1,0,1,1,0,0,0,0,1,3,0,7,105,-1,0,-1
-3.2427282,-14.70571,0,1,1,1,1,0,1,0,4,2,0,2,116,-1,0,-1
-3.154268,-14.334221,0,1,1,1,0,0,0,0,2,2,0,3,3,-1,0,-1
0.3393441,47.12768,1,1,1,1,0,0,0,0,1,3,0,3,102,-1,0,-1
20.19509,41.667294,1,0,1,1,0,0,0,0,1,3,0,3,219,-1,0,-1
0.4356805,46.965206,1,0,1,1,0,1,1,0,1,3,0,6,177,-1,0,-1
-4.9261856,41.696205,0,0,1,1,0,0,0,0,1,3,0,6,50,-1,0,-1
-5.169156,42.038845,0,0,1,1,0,0,0,0,1,3,0,6,16,-1,0,-1
-3.830542,47.033108,1,0,1,1,1,0,1,0,1,3,0,6,150,85,0,-1
-3.5355916,48.286068,0,0,1,1,1,0,1,0,1,3,0,6,150,85,0,-1
0.33894014,64.11557,0,0,1,1,1,0,1,0,1,3,0,6,98,91,0,-1
-2.4877121,64.18788,1,0,1,1,1,0,0,1,1,3,0,6,98,91,0,-1
-3.3281772,43.890327,0,1,1,1,0,0,0,0,1,3,0,6,50,-1,0,-1
49.90752,-22.15085,0,0,0,1,0,0,0,0,3,0,2,1,53,-1,0,-1
6.0590415,-33.34343,1,1,1,1,1,0,1,0,3,2,0,2,2,-1,0,-1
15.746847,-13.460741,0,0,1,1,1,0,1,0,3,2,0,4,8,-1,0,-1
11.254841,-13.941916,1,1,1,1,0,0,0,0,2,2,0,4,3,-1,0,-1
11.280051,-13.917711,0,1,1,1,0,0,0,0,3,2,0,4,8,-1,0,-1
-34.49393,1.3477956,1,0,1,1,1,1,1,0,2,2,0,6,117,61,0,-1
42.954803,-19.78468,0,1,1,1,1,1,1,0,3,0,2,4,56,-1,0,-1
6.016307,-20.911139,1,1,1,1,0,0,1,0,4,2,0,2,7,-1,0,-1
-3.1730587,-22.272707,1,1,1,1,0,1,1,0,4,1,0,2,129,-1,0,-1
30.3754,20.370037,1,1,1,1,1,0,1,0,1,0,2,3,178,-1,0,-1
-25.85076,10.276093,0,1,0,1,1,1,1,0,2,2,0,6,107,-1,0,-1
16.179413,-11.762504,0,1,1,1,0,0,0,0,3,2,0,4,8,-1,0,-1
17.020786,-11.113045,0,0,1,0,0,1,1,0,3,2,0,4,60,-1,0,-1
31.126968,19.620129,1,1,1,1,1,0,1,0,1,0,2,4,178,-1,0,-1
21.41153,-15.038006,0,1,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
27.481384,-4.4233356,1,1,1,1,1,0,1,0,3,2,0,4,60,-1,0,-1
51.848125,15.967507,1,1,1,1,1,0,1,0,0,7,2,1,205,-1,0,-1
27.641846,-11.005958,0,1,1,1,1,0,1,0,3,2,0,4,60,-1,0,-1
22.774944,-49.256775,0,1,1,1,1,0,1,0,4,1,0,2,25,-1,0,-1
41.775394,-5.4413404,1,0,1,0,1,0,1,0,0,2,2,1,193,-1,0,-1
41.040604,-4.8284426,0,0,1,0,1,0,1,0,0,2,2,1,151,-1,0,-1
14.06929,-46.25064,0,0,1,0,1,0,1,0,4,1,0,2,26,-1,0,-1
