standardized_smiles,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,number_of_profiles
CCC(=O)OC(C)C,0,0,1,1,0,1,1,0,4
CCC(=O)OC(C)c1ccccc1,0,1,1,1,1,0,1,0,5
CCC(=O)OC1=C(C)CCC1=O,1,0,1,1,0,0,0,0,3
CCC(=O)OC1C=CC2C3CCC(C3)C12,1,1,1,1,1,0,1,0,6
CCC(=O)OC1CC(C)CCC1C(C)C,0,0,1,1,1,0,1,0,4
CCC(=O)OC1CC2CC1C1CC=CC21,1,0,1,1,1,0,1,0,5
CCC(=O)OC1CC2CCC1(C)C2(C)C,0,1,1,1,1,0,1,0,5
CCC(=O)OC1CCCCC1,0,1,1,1,0,0,0,0,3
CCC(=O)OCC(=O)OC(C)C1CCCC(C)(C)C1,0,0,1,1,0,0,1,0,3
CCC(=O)OCC(C)C,1,1,1,1,0,1,1,0,6
CCC(=O)OCC(C)CC,1,0,1,1,0,1,1,0,5
CCC(=O)OCC(C)OC(=O)CC,1,0,1,1,0,0,0,0,3
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,1,0,1,1,0,1,1,0,5
CCC(=O)OCC1CCCO1,1,1,1,1,1,1,1,0,7
CCC(=O)OCC=C(C)CCC=C(C)C,1,1,1,1,0,1,1,0,6
CCC(=O)OCC=Cc1ccccc1,1,1,1,1,0,0,1,0,5
CCC(=O)OCCC(C)C,0,1,1,1,0,0,1,0,4
CCC(=O)OCCC(C)CCC=C(C)C,0,1,1,1,0,0,0,0,3
CCC(=O)OCCCC1CCCCC1,0,1,1,1,0,0,0,0,3
CCC(=O)OCCCCCCC(C)C,0,0,1,0,1,0,1,0,3
CCC(=O)OCCCc1ccccc1,1,0,1,1,0,0,1,0,4
CCC(=O)OCCOc1ccccc1,0,0,1,1,1,0,1,0,4
CCC(=O)OCCc1ccccc1,1,0,1,1,0,0,1,0,4
CCC(=O)OCCc1scnc1C,1,0,0,1,0,0,0,0,2
CCC(=O)OCc1ccc(OC)cc1,1,0,1,1,1,0,1,0,5
CCC(=O)OCc1ccccc1,0,0,1,1,0,0,1,0,3
CCC(=O)OCc1ccco1,1,1,1,1,0,0,0,0,4
CCC(=O)Oc1c(C)occc1=O,1,0,1,1,0,0,0,0,3
CCC(=O)Oc1ccc(C)cc1,1,0,0,0,0,0,0,0,1
CCC(=O)Oc1ccccc1OC,0,0,1,1,0,0,0,0,2
CCC(=O)SCc1ccco1,1,0,1,1,0,1,1,1,6
CCC(=O)c1ccc(N2CCOCC2)cc1,1,1,1,1,1,0,1,0,6
CCC(=O)c1ccc(OC)cc1,1,1,0,1,1,0,1,0,5
CCC(=O)c1ccc[nH]1,1,0,0,0,0,0,0,0,1
CCC(=O)c1ccccc1,0,0,1,1,1,0,1,0,4
CCC(=O)c1cccs1,1,0,0,1,0,0,0,0,2
CCC(=O)c1nccs1,1,0,0,1,0,0,0,0,2
CCC(C)(C)C1CCC(=O)CC1,0,1,1,1,1,0,1,0,5
CCC(C)(C)C1CCCCC1OC(C)=O,0,0,1,1,1,0,1,0,4
CCC(C)(CCCC(C)C)OC(C)=O,0,1,1,1,1,0,1,0,5
CCC(C)(CCCC(C)C=O)OC,1,1,1,1,0,0,1,0,5
CCC(C)(CCc1ccccc1)OC(C)=O,0,1,1,1,0,0,0,0,3
CCC(C)(O)C=CC=C(C)C,0,1,1,1,0,0,0,0,3
CCC(C)(O)CC,0,1,1,1,0,0,0,0,3
CCC(C)(O)CCC=C(C)C,0,1,1,1,1,0,1,0,5
CCC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,0,0,1,0,0,0,1,0,2
CCC(C)(O)CCCC(C)C,1,1,1,1,1,0,1,0,6
CCC(C)(O)CCc1ccccc1,1,1,1,1,1,0,1,0,6
CCC(C)(S)CC(C)=O,1,0,1,1,0,1,1,1,6
CCC(C)=CCCC(C)=CC#N,1,1,1,1,0,0,1,0,5
CCC(C)=O,1,0,1,1,1,1,1,0,6
CCC(C)C(=O)N(C)c1ccccc1,1,1,1,1,1,0,1,0,6
CCC(C)C(=O)O,1,1,1,1,1,0,1,1,7
CCC(C)C(=O)OC,1,0,1,1,0,1,1,0,5
CCC(C)C(=O)OC(C)C,1,1,1,1,0,1,1,0,6
CCC(C)C(=O)OCC(C)C,0,1,1,1,0,0,0,0,3
CCC(C)C(=O)OCC(C)O,0,0,1,1,0,1,1,0,4
CCC(C)C(=O)OCC=C(C)CCC=C(C)C,0,0,1,1,0,0,0,0,2
CCC(C)C(=O)OCCC(C)C,1,1,1,1,0,0,0,0,4
CCC(C)C(=O)OCCc1ccccc1,0,1,1,1,0,0,0,0,3
CCC(C)C(=O)SC,1,0,1,1,0,1,1,1,6
CCC(C)C(C)C=O,0,1,1,1,0,1,1,0,5
CCC(C)C(O)C(=O)OC,1,0,1,1,0,0,1,0,4
CCC(C)C1CCCCC1=O,1,1,1,1,1,0,1,0,6
CCC(C)C1N=C(C)C(C)S1,1,0,0,0,0,0,0,0,1
CCC(C)C=C(C=O)CSC,1,0,0,1,0,0,1,1,4
CCC(C)C=O,1,1,1,1,1,0,1,0,6
CCC(C)CC(=O)O,1,1,1,1,1,0,1,1,7
CCC(C)CCC(=O)O,1,1,0,0,0,0,1,0,3
CCC(C)CCC(C)(CC)OC(C)=O,1,0,1,1,0,0,0,0,3
CCC(C)CCC(C)(O)CC,0,1,1,1,1,1,1,0,6
CCC(C)CCCC(C)(C)O,0,1,1,1,0,0,0,0,3
CCC(C)CCCC(C)(C)OC(C)=O,0,1,1,1,1,0,1,0,5
CCC(C)CCCC(C)C=O,0,1,1,1,1,0,1,0,5
CCC(C)CCCCC=O,0,1,1,1,0,0,0,0,3
CCC(C)CCCCCCC=O,1,1,1,1,0,0,0,0,4
CCC(C)CCCO,1,1,1,1,0,0,1,1,6
CCC(C)CCO,1,1,1,1,0,1,1,0,6
CCC(C)CN,1,0,0,1,0,0,1,0,3
CCC(C)CN(C)N=O,1,1,1,1,0,0,0,0,4
CCC(C)CO,1,1,1,1,0,1,1,1,7
CCC(C)COC(=O)C(C)C,0,0,1,1,0,1,1,0,4
CCC(C)COC(=O)C(C)CC,0,1,1,1,0,0,1,0,4
CCC(C)COC(=O)C=C(C)C,0,1,1,1,1,0,0,0,4
CCC(C)COC(=O)CC(C)C,1,1,1,1,1,0,1,1,7
CCC(C)COC(=O)c1ccccc1O,0,1,1,1,1,0,1,0,5
CCC(C)COC(C)=O,0,0,1,1,0,0,1,0,3
CCC(C)CS,1,0,1,1,0,1,1,1,6
CCC(C)Cc1cnc(C)c(C)n1,0,0,0,1,0,0,0,0,1
CCC(C)N,1,0,0,1,0,0,1,0,3
CCC(C)N=C=S,0,1,1,1,0,0,0,0,3
CCC(C)O,1,0,1,1,0,0,0,0,3
CCC(C)OC(C)=O,1,0,1,1,1,1,1,0,6
CCC(C)S,1,1,1,1,0,1,1,1,7
CCC(C)SC(=O)C=C(C)C,1,1,1,1,1,0,1,0,6
CCC(C)SC(=O)CC(C)C,1,1,1,1,1,0,1,0,6
CCC(C)SSC(C)CC,1,0,1,1,0,1,1,1,6
CCC(C)c1ccc2ncccc2c1,1,1,0,1,1,0,1,0,5
CCC(C)c1cnc(C)c(C)n1,1,1,0,1,0,0,0,0,3
CCC(C)c1nccnc1OC,1,1,1,1,1,0,1,0,6
CCC(C)c1nccs1,1,1,1,1,1,1,1,1,8
CCC(C=CC1=C(C)CCCC1(C)C)OC(C)=O,0,0,0,1,0,0,0,0,1
CCC(C=O)=Cc1ccccc1,1,0,0,0,0,0,0,0,1
CCC(C=O)=Cc1ccco1,1,0,0,0,0,0,0,0,1
CCC(C=O)CC,1,1,1,1,0,1,1,0,6
CCC(CC(C)CC)=NO,0,1,1,1,0,0,0,0,3
CCC(CC)C(=O)N(C)c1cccc(C)c1,1,1,0,1,0,0,0,0,3
CCC(CC)C(=O)O,1,1,1,1,0,0,1,0,5
CCC(CC)CO,0,1,1,1,1,1,1,0,6
CCC(CC)COC(C)=O,1,1,1,1,1,1,1,0,7
CCC(O)C(C)=CC1(C)CC2C=CC1C2,0,0,1,1,1,0,1,0,4
CCC(O)C(C)=O,0,0,1,0,1,0,1,0,3
CCC(O)C=CC1=C(C)CCCC1(C)C,0,0,1,1,0,0,0,0,2
CCC(O)CC,1,0,1,1,1,0,1,0,5
CCC(O)CCC1C(C)CCCC1(C)C,0,0,1,0,1,0,1,0,3
CCC(O)COC1CCCCC1C(C)(C)C,0,0,1,0,1,0,1,0,3
CCC(O)Cc1ccccc1,0,0,1,0,0,0,0,0,1
CCC(O)OC(O)CC,0,0,0,0,0,1,1,0,2
CCC(O)c1ccccc1,0,0,1,1,0,0,1,0,3
CCC(OC(C)=O)c1ccc(OC(C)=O)cc1,1,1,0,1,0,0,1,0,4
CCC(S)C(C)=O,1,1,1,1,0,1,1,1,7
CCC(S)C(C)C=O,1,0,1,1,0,1,1,1,6
CCC(S)C(C)CO,1,0,1,1,0,1,1,1,6
CCC(S)CC,1,0,1,1,0,1,1,1,6
CCC(S)CS,1,1,1,1,0,1,1,1,7
CCC(S)S,1,0,1,1,0,1,1,1,6
CCC(S)SC(S)CC,1,1,1,1,0,1,1,1,7
CCC(SC)C(=O)OC,1,1,1,1,1,1,1,1,8
CCC1(C)C(C)C(=O)C=C(C)C1C,1,0,1,1,0,0,0,0,3
CCC1(C)CC(=O)C(C)=C(C)C1C,1,0,1,1,0,0,0,0,3
CCC1(C)OCC(C)(C)C(C(C)C)O1,1,0,0,1,0,0,0,0,2
CCC1(O)C2(C)CCC(C2)C1(C)C,0,1,0,1,1,0,1,0,4
CCC1(O)C2(C)CCCC1(C)CC2,0,1,1,1,1,0,1,0,5
CCC12CCC(C1)C(C1(O)CCCCC1)C2,0,0,1,0,0,0,0,0,1
CCC1=C(C)C(=O)CC(C)C1CC,0,1,1,0,1,0,1,0,4
CCC1=C(O)C(=O)C(C)O1,1,1,1,1,0,0,0,0,4
CCC1=C(O)C(=O)CC1,1,1,1,1,1,0,1,0,6
CCC1=C(O)C(=O)CC1C,1,0,1,1,0,0,0,0,3
CCC1=CCC(=O)O1,1,0,0,0,0,0,0,0,1
CCC1=CCCC(C)(C)C12C=CC(C)O2,0,0,1,1,0,0,0,0,2
CCC1C=CC(=O)O1,1,0,0,0,0,0,0,0,1
CCC1CC(=O)C(O)=C1C,1,0,1,1,0,0,0,0,3
CCC1CC(C)=C(O)C1=O,1,0,0,1,0,0,0,0,2
CCC1CC2CC1CC2OC,0,1,1,1,1,0,1,0,5
CCC1CCC(=O)C1=O,1,0,1,1,0,0,0,0,3
CCC1CCC(=O)O1,1,1,1,1,1,1,1,1,8
CCC1CCC(CC)O1,1,0,1,1,1,0,1,0,5
CCC1CCC2(CCC(=O)O2)CC1,1,0,0,1,0,1,1,1,5
CCC1CCCC(=O)O1,1,1,1,1,1,1,1,1,8
CCC1N=C(C)C(C)S1,1,1,1,1,1,1,1,1,8
CCC1N=C(C)CS1,1,0,0,1,0,0,0,0,2
CCC1NC(CC)SC(CC)S1,1,1,1,1,0,1,1,1,7
CCC1OC(=O)C(O)=C1C,1,1,1,1,0,0,0,0,4
CCC1OC(C)=C(O)C1=O,1,0,1,1,0,0,0,0,3
CCC1OC=C(CO)C1=O,1,0,0,1,0,0,0,0,2
CCC1OCC(C)(C)CO1,0,0,0,0,0,1,1,0,2
CCC1OCC(C)O1,0,0,1,1,0,1,1,0,4
CCC1OCC2(CC=CCC2)CO1,0,0,1,1,1,0,1,0,4
CCC1OCC2(CO1)CC(C)=CCC2C,1,0,1,1,1,0,1,0,5
CCC1OCCC(C)(C)S1,1,0,1,1,1,1,1,1,7
CCC1SC(C(C)CC)N=C1C,1,0,0,1,0,0,0,0,2
CCC1SC(CC(C)C)N=C1C,1,0,0,1,0,0,0,0,2
CCC1SSC(CC)S1,1,0,1,1,0,1,1,1,6
CCC=C(C)C(=O)O,0,1,1,1,1,0,1,1,6
CCC=C(C)C(=O)OCC,1,0,1,1,0,0,0,0,3
CCC=C(C)C(O)CCCCC,1,1,1,1,0,0,0,0,4
CCC=C(C)C=O,0,1,1,1,1,1,1,0,6
CCC=C(C)COC(C)=O,0,0,1,1,0,0,0,0,2
CCC=C(C=O)c1ccccc1,1,1,1,1,0,0,0,0,4
CCC=C1OC(=O)c2ccccc21,1,1,1,1,1,0,1,0,6
CCC=CC(=O)O,1,1,0,1,0,0,1,0,4
CCC=CC=CC(C)=O,0,1,1,1,1,0,1,0,5
CCC=CC=CC=CC=O,1,1,1,1,0,1,1,0,6
CCC=CC=CC=O,1,1,1,1,0,1,1,0,6
CCC=CC=CCO,1,1,1,1,0,0,0,0,4
CCC=CC=O,1,1,1,1,0,0,1,0,5
CCC=CCC(=O)O,1,1,1,1,1,0,1,1,7
CCC=CCC(=O)OC,1,1,1,1,1,0,1,0,6
CCC=CCC(=O)OCC,1,1,1,1,0,0,0,0,4
CCC=CCC(C)OC(=O)c1ccccc1O,0,1,1,1,0,0,0,0,3
CCC=CCC(OC)OC,0,0,1,1,0,0,0,0,2
CCC=CCC(OCC)OCC,0,1,1,1,0,0,0,0,3
CCC=CCC1=C(C)CCC1=O,1,1,1,1,1,0,1,1,7
CCC=CCC1C(=O)CCC1CC(=O)OC,1,1,1,1,1,0,1,0,6
CCC=CCC1CCCC(=O)O1,1,0,1,1,0,1,1,1,6
CCC=CCC1CCCC1=O,1,0,1,1,0,1,1,1,6
CCC=CCC=CC=CC(=O)OCC,0,1,1,1,0,0,0,0,3
CCC=CCC=CC=CC=O,0,1,1,1,0,0,0,0,3
CCC=CCC=CCC1CCC(=O)O1,1,0,1,0,1,0,1,0,4
CCC=CCC=CCC=CCCCCCCC=O,0,0,1,0,0,0,0,0,1
CCC=CCC=CCC=CCCCCCCCC(=O)OC,1,0,1,1,0,0,0,0,3
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,1,0,0,1,0,0,0,0,2
CCC=CCC=CCC=O,1,0,0,0,0,0,0,0,1
CCC=CCC=CCCO,1,1,1,1,0,0,1,0,5
CCC=CCC=CCCOC(C)=O,0,1,1,1,0,0,0,0,3
CCC=CCC=O,1,1,1,1,1,0,1,0,6
CCC=CCCC(=O)OCC,0,1,1,1,0,0,0,0,3
CCC=CCCC(OCC)OCC,1,1,1,1,1,0,1,0,6
CCC=CCCC1(C)CCC(=O)O1,1,1,1,1,0,1,1,0,6
CCC=CCCC1CCC(=O)O1,1,0,0,1,0,0,0,0,2
CCC=CCCC1CCCC(=O)O1,1,0,1,1,0,0,0,0,3
CCC=CCCC=CC#N,0,1,1,1,0,0,0,0,3
CCC=CCCC=CC(=O)NC1CC1,1,0,1,0,1,0,1,0,4
CCC=CCCC=CC(=O)NCC,1,0,0,0,0,0,0,0,1
CCC=CCCC=CC=O,1,1,1,1,0,0,0,0,4
CCC=CCCC=CCO,1,1,1,1,0,0,0,0,4
CCC=CCCC=CCOC(C)=O,1,1,1,1,0,0,0,0,4
CCC=CCCC=O,1,1,1,1,0,0,1,0,5
CCC=CCCCC(=O)OC,1,0,1,1,1,0,1,0,5
CCC=CCCCC=O,0,0,1,1,0,0,0,0,2
CCC=CCCCCC(OC)OC,1,1,1,1,0,0,0,0,4
CCC=CCCCCC=O,1,1,1,1,1,0,1,0,6
CCC=CCCCCCC=O,1,1,1,1,0,1,1,0,6
CCC=CCCCCCCC=O,0,1,1,1,0,1,1,0,5
CCC=CCCCCCO,1,1,1,1,0,0,0,0,4
CCC=CCCCCCOC(C)=O,1,1,1,1,0,0,0,0,4
CCC=CCCCCO,1,1,1,1,1,0,1,0,6
CCC=CCCCCOC(=O)CC,1,1,1,1,1,0,1,0,6
CCC=CCCCO,1,1,1,1,1,0,1,0,6
CCC=CCCO,1,1,1,1,1,0,1,0,6
CCC=CCCOC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C#CCCCCC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C#CCCCCCC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C(C)=CCC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C(C)=O,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)C(C)C,1,1,1,1,1,1,1,0,7
CCC=CCCOC(=O)C(C)CC,1,1,1,1,1,1,1,1,8
CCC=CCCOC(=O)C(C)O,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)C(CC)CC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C1CC1,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)C=CCCC,0,1,1,1,1,0,1,0,5
CCC=CCCOC(=O)C=Cc1ccccc1,0,1,1,1,0,0,1,0,4
CCC=CCCOC(=O)CC,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)CC(C)=O,0,1,1,1,1,0,1,0,5
CCC=CCCOC(=O)CC(C)C,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)CC=CCC,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)CCC,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)CCCC,1,1,1,1,0,0,1,0,5
CCC=CCCOC(=O)CCCCC,1,1,1,1,1,0,1,0,6
CCC=CCCOC(=O)CCCCCC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)CCCCCCC,1,1,1,1,0,0,0,0,4
CCC=CCCOC(=O)CCCCCCCCC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)CCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCC=CCCOC(=O)Cc1ccccc1,1,1,1,1,1,0,1,0,6
CCC=CCCOC(=O)OC,0,1,1,1,0,0,0,0,3
CCC=CCCOC(=O)c1ccccc1,1,1,1,1,1,0,1,0,6
CCC=CCCOC(=O)c1ccccc1N,1,1,1,1,1,1,1,0,7
CCC=CCCOC(=O)c1ccccc1O,0,1,1,1,1,0,1,0,5
CCC=CCCOC(C)=O,1,1,1,1,1,0,1,0,6
CCC=CCCOC(C)OCC,1,1,1,1,1,0,1,0,6
CCC=CCCOC(C)OCCC=CCC,1,1,1,1,1,0,1,0,6
CCC=CCCOC(CC)OC,1,1,1,1,0,0,0,0,4
CCC=CCCOC=O,1,1,1,1,1,0,1,0,6
CCC=CCCOCC=O,1,1,1,1,0,1,1,0,6
CCC=CCCOCCC#N,1,1,1,1,0,0,0,0,4
CCC=CCO,1,1,1,1,1,1,1,1,8
CCC=CCOC(=O)CCCCC,0,1,1,1,0,0,0,0,3
CCC=CSC,1,0,0,1,0,0,1,1,4
CCC=O,1,1,1,1,1,1,1,0,7
CCCC(=O)C(=O)CCC,1,0,0,0,0,0,0,0,1
CCCC(=O)C(C)=O,1,1,1,1,1,0,1,0,6
CCCC(=O)C(CC)Cc1ccccc1,0,0,1,1,1,0,1,0,4
CCCC(=O)C(CC)SC,1,1,1,1,1,0,1,0,6
CCCC(=O)C(CC)Sc1ccoc1C,1,0,0,0,0,0,0,0,1
CCCC(=O)C(O)CCC,1,1,1,1,0,0,1,0,5
CCCC(=O)C(S)CC,0,1,1,1,1,0,1,0,5
CCCC(=O)CC,1,1,1,1,1,1,1,0,7
CCCC(=O)CC(=O)OCC,0,1,1,1,0,0,1,1,5
CCCC(=O)CCC,1,0,1,1,0,1,1,0,5
CCCC(=O)CCCC(=O)O,0,0,1,1,0,0,0,0,2
CCCC(=O)O,1,1,1,1,0,1,1,1,7
CCCC(=O)OC,1,1,1,1,0,1,1,0,6
CCCC(=O)OC(=O)CCC,1,0,0,0,0,0,0,0,1
CCCC(=O)OC(C)(C)C1CC=C(C)CC1,0,1,1,1,1,0,1,0,5
CCCC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2,1,0,1,1,1,0,1,0,5
CCCC(=O)OC(C)(C)Cc1ccccc1,1,1,1,1,1,0,1,0,6
CCCC(=O)OC(C)C,1,1,1,1,0,1,1,0,6
CCCC(=O)OC(C)C(=O)OCC,1,0,1,1,0,0,0,0,3
CCCC(=O)OC(C)C(C)=O,1,1,1,1,1,1,1,0,7
CCCC(=O)OC(C)CC,1,0,1,1,0,0,0,0,3
CCCC(=O)OC(C)CCC,0,0,1,1,1,0,1,0,4
CCCC(=O)OC(C)c1ccccc1,0,1,1,1,1,1,1,0,6
CCCC(=O)OC(CC)c1ccccc1,0,0,1,1,0,0,0,0,2
CCCC(=O)OC1=C(C)CCC1=O,1,0,1,1,0,0,0,0,3
CCCC(=O)OC1=C(C)OC(C)C1=O,1,1,1,1,1,1,1,0,7
CCCC(=O)OC1C=CC2C3CCC(C3)C12,0,1,1,1,1,0,1,0,5
CCCC(=O)OC1CC2CCC1(C)C2(C)C,0,0,1,1,1,0,1,0,4
CCCC(=O)OC1CCCCC1,0,1,1,1,0,0,0,0,3
CCCC(=O)OCC,1,0,1,1,0,1,1,0,5
CCCC(=O)OCC(C)C,1,0,1,1,0,1,1,0,5
CCCC(=O)OCC(C)CC,1,0,1,1,0,0,0,0,3
CCCC(=O)OCC(C)OC(=O)CCC,1,0,1,1,0,0,0,0,3
CCCC(=O)OCC(C)c1ccccc1,1,0,1,1,0,0,0,0,3
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,1,1,0,1,0,0,1,0,4
CCCC(=O)OCC1CCCO1,1,1,1,1,1,0,1,0,6
CCCC(=O)OCC=C(C)CCC=C(C)C,1,1,1,1,0,0,0,0,4
CCCC(=O)OCC=Cc1ccccc1,1,0,1,1,0,0,1,0,4
CCCC(=O)OCCC(C)C,0,1,1,1,0,1,1,0,5
CCCC(=O)OCCC(C)CCC=C(C)C,1,1,1,1,0,0,0,0,4
CCCC(=O)OCCC(S)CCC,1,0,1,1,0,1,1,1,6
CCCC(=O)OCCCC1CCCCC1,0,1,1,1,0,0,0,0,3
CCCC(=O)OCCCSC,1,0,1,1,0,1,1,1,6
CCCC(=O)OCCOc1ccccc1,1,0,1,1,0,0,0,0,3
CCCC(=O)OCCc1ccccc1,0,1,1,1,1,0,1,1,6
CCCC(=O)OCCc1scnc1C,1,0,0,1,0,0,0,0,2
CCCC(=O)OCSC,1,1,1,1,1,1,1,1,8
CCCC(=O)OCc1ccc(OC)cc1,1,0,1,1,0,0,0,0,3
CCCC(=O)OCc1ccccc1,1,1,1,1,0,0,0,0,4
CCCC(=O)OCc1ccco1,0,1,1,1,0,0,0,0,3
CCCC(=O)Oc1c(C)occc1=O,0,0,1,1,0,0,0,0,2
CCCC(=O)Oc1ccc(C)cc1,1,0,1,0,1,0,1,0,4
CCCC(=O)Oc1ccccc1,0,0,1,1,0,0,0,0,2
CCCC(=O)Oc1ccccc1OC,0,0,1,1,0,0,0,0,2
CCCC(=O)SC,1,1,1,1,1,1,1,1,8
CCCC(=O)c1ccccc1,0,0,1,1,0,0,0,0,2
CCCC(=O)c1ccco1,0,0,0,0,0,0,1,0,1
CCCC(=O)c1cccs1,1,0,0,0,0,0,0,0,1
CCCC(C)(C)O,0,1,0,1,0,0,1,0,3
CCCC(C)(S)CCO,1,1,0,1,0,0,1,1,5
CCCC(C)=O,1,1,1,1,1,1,1,0,7
CCCC(C)C(=O)O,1,1,0,1,0,0,1,0,4
CCCC(C)C(=O)OC,0,1,1,1,0,0,0,0,3
CCCC(C)C(=O)OCC,0,1,1,1,0,0,0,0,3
CCCC(C)C1OCC(C)(CCC)CO1,1,1,1,1,1,0,1,0,6
CCCC(C)C=Nc1ccccc1C(=O)OC,1,1,1,1,0,0,0,0,4
CCCC(C)C=O,1,1,1,1,1,1,1,0,7
CCCC(C)CC=O,0,1,1,1,0,0,0,0,3
CCCC(C)COC(=O)C(C)CCC,1,1,1,1,0,0,0,0,4
CCCC(C)O,1,1,1,1,1,1,1,0,7
CCCC(C)OC(=O)C(C)CCC,0,0,1,1,0,0,0,0,2
CCCC(C)OC(=O)CC(C)C,1,1,1,1,0,0,0,0,4
CCCC(C)OC(C)=O,1,1,1,1,1,1,1,0,7
CCCC(C)S,1,0,1,1,0,1,1,1,6
CCCC(CC(=O)OC)OC(C)=O,1,1,1,1,0,0,0,0,4
CCCC(CC)CCC(=O)O,0,0,0,0,0,0,1,0,1
CCCC(CC=O)SC,1,1,1,1,1,0,1,0,6
CCCC(CC=O)SC(C)=O,0,1,1,1,0,0,0,0,3
CCCC(CCCC(=O)OCC)OC(C)=O,0,0,1,1,0,0,1,0,3
CCCC(CCO)SC,1,1,1,1,1,1,1,1,8
CCCC(CCOC(C)=O)SC,1,1,1,1,0,1,1,1,7
CCCC(CCOC(C)=O)SC(C)=O,1,1,1,1,1,1,1,1,8
CCCC(N)=O,0,0,0,1,0,0,0,0,1
CCCC(O)CC,1,1,1,1,1,1,1,0,7
CCCC(O)CC(=O)OC,1,0,1,1,1,1,1,0,6
CCCC(O)CC(=O)OCC,1,1,1,1,1,0,1,0,6
CCCC(O)CCC1C(C)CCCC1(C)C,0,1,1,0,1,0,1,0,4
CCCC(O)CCCC(=O)OCC,0,0,1,1,0,0,0,0,2
CCCC(O)Cc1ccccc1,0,1,1,1,1,0,1,0,5
CCCC(S)CC=O,1,1,1,1,0,0,1,1,6
CCCC(S)CCO,1,1,1,1,0,1,1,1,7
CCCC(S)CCOC(C)=O,0,0,1,1,0,0,0,0,2
CCCC1(C(C)(C)C)C=CC(C)O1,1,1,1,1,0,0,1,0,5
CCCC1C2C=CC(C2)C1C=O,1,1,1,1,0,1,1,1,7
CCCC1CC(=O)C=C(C)C1,1,1,1,1,1,0,1,0,6
CCCC1CCC(=O)O1,1,0,1,1,1,1,1,1,7
CCCC1CCCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCC1CCOC(C)S1,1,1,1,1,0,1,1,1,7
CCCC1OC1C=CC=O,0,0,0,1,0,0,0,0,1
CCCC1OCCC(C)S1,1,0,1,1,0,0,1,1,5
CCCC=C(C)C(=O)O,1,0,1,1,0,0,0,0,3
CCCC=C1OC(=O)c2ccccc21,1,1,1,1,1,0,1,0,6
CCCC=CC(=O)CC,0,0,1,1,0,0,0,0,2
CCCC=CC(=O)O,0,1,1,1,1,0,1,0,5
CCCC=CC(=O)OC,1,1,1,1,0,0,0,0,4
CCCC=CC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCC=CC(=O)OCCCCCC,0,1,1,1,0,0,0,0,3
CCCC=CC(C)=O,1,1,1,1,1,1,1,0,7
CCCC=CC(OC)OC,0,0,1,1,0,0,0,0,2
CCCC=CC(OCC)OCC,1,1,1,1,0,0,0,0,4
CCCC=CC1OCC(C)O1,0,1,1,1,0,0,0,0,3
CCCC=CC=CC=O,1,1,1,1,0,0,0,0,4
CCCC=CC=CCO,1,0,0,1,0,0,0,0,2
CCCC=CC=O,1,1,1,1,1,1,1,0,7
CCCC=CCC(=O)O,0,1,0,1,0,0,1,0,3
CCCC=CCC1CCCC1=O,1,0,1,0,0,0,0,0,2
CCCC=CCC1CCCC1O,0,1,1,1,0,0,0,0,3
CCCC=CCCC(=O)OC,0,1,1,1,0,0,0,0,3
CCCC=CCCC(=O)OCC,0,1,1,1,0,0,0,0,3
CCCC=CCCC(C)=O,1,0,1,1,1,0,1,0,5
CCCC=CCCCCC(=O)O,1,0,0,0,0,0,0,0,1
CCCC=CCCCCC=O,1,1,1,1,0,0,0,0,4
CCCC=CCCCO,0,1,1,1,1,0,1,0,5
CCCC=CCCO,1,1,1,1,1,0,1,0,6
CCCC=CCCOC(C)=O,1,1,1,1,0,0,0,0,4
CCCC=CCO,1,1,1,1,1,1,1,0,7
CCCC=CCOC(=O)C(C)CC,0,0,1,1,0,0,0,0,2
CCCC=CCOC(=O)CC,1,1,1,1,0,0,0,0,4
CCCC=CCOC(=O)CC(C)C,1,1,1,1,0,1,1,0,6
CCCC=CCOC(=O)CC1CCCC1,0,0,1,1,0,1,1,1,5
