standardized_smiles,odor_2,odor_3,odor_4,odor_5,odor_6,odor_7,odor_8,odor_9,odor_10,odor_11,odor_12,odor_13,odor_14,odor_15,odor_16,odor_17,odor_18,odor_19,odor_20,odor_21,odor_22,odor_23,odor_24,odor_25,odor_26,odor_27,odor_28,odor_29,odor_30,odor_31,odor_32,odor_33,odor_34,odor_35,odor_36,odor_37
Cc1coc2c1CCC(C)C2,Vegetables,Restaurant,Mol,Minty,Nutty,Musty,Fragrant,Lem,Sickening,Earthy,Terpenes,Pungent,Vegetation,Aromatic,Nose Feel,Foul,Resinous,Herbaceous,Woody,Sharp,Sweet,Pine,,,,,,,,,,,,,,
Cc1csc(C(C)C)n1,Septic,Restaurant,Mol,Nutty,Musty,Chemical,Fragrant,Sickening,Food,Earthy,Fruity,Sulp,Alliaceous,Hydrocar,Non-vegetarian,Pungent,Vegetation,Resinous,Sulphur,Nature,Green,Woody,Cabbage,Sharp,Sweet,Marshy,,,,,,,,,,
Cc1csc(C)n1,Septic,Food,Earthy,Herbaceous,Marshy,Fuel,Gas Station,Restaurant,Hydrocarbo,Mol,Sulp,Solvent,Musty,Chemical,Hydrocar,Non-vegetarian,Bakery,Grains,,,,,,,,,,,,,,,,,,
Cc1cscn1,Food,Fruity,Vegetables,Green,Non-vegetarian,Nutty,Alliaceous,Fragrant,Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C)nc1C,Burnt,Dry,Caramel,Earthy,Food,Pungent,Chocolate,Restaurant,Mol,Woody,Nutty,Musty,Resinous,Sickening,Sharp,Sweet,Non-vegetarian,Brown,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C)o1,Fishy,Rancid,Caramel,Food,Vegetables,Ammonia,Chocolate,Nature,Restaurant,Nutty,Sweet,Non-vegetarian,Bakery,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C)s1,Restaurant,Mol,Nutty,Musty,Fragrant,Bakery,Caramel,Earthy,Food,Pungent,Vegetation,Aromatic,Resinous,Herbaceous,Chocolate,Woody,Sharp,Sweet,Dry fruit,Brown,,,,,,,,,,,,,,,,
Cc1nc(CC(C)C)oc1C,Burnt,Bakery,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CC(C)C)sc1C,Food,Earthy,Pungent,Fruity,Salty,Vegetables,Mol,Green,Nutty,Woody,Musty,Resinous,Sharp,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,
Cc1nc2c(nc1C)CCC2,Burnt,Earthy,Pungent,Mol,Woody,Nutty,Musty,Resinous,Sickening,Sharp,Bakery,Brown,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccccc2nc1C,Earthy,Pungent,Mol,Woody,Musty,Resinous,Sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccccc2o1,Popcorn,Mol,Nutty,Musty,Tobacco smoke,Sickening,Burnt,Food,Earthy,Non-vegetarian,Dry woods,Soft floral,Pungent,Phenolic,Resinous,Plants,Herbaceous,Medicinal,Woody,Sharp,Sweet,Dry fruit,,,,,,,,,,,,,,
Cc1ncc(CC(C)C)nc1C,Vegetation,Fruity,Green,Nutty,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(n1)C(C)OC2,Popcorn,Grains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(n1)COC2,Fragrant,Popcorn,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(n1)CSC2,Food,Popcorn,Bakery,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccnc1C,Popcorn,Vegetables,Restaurant,Mol,Nutty,Musty,Fragrant,Bakery,Caramel,Earthy,Food,Fruity,Non-vegetarian,Pungent,Dairy,Resinous,Baked,Chocolate,Green,Woody,Sharp,Sweet,Dry fruit,,,,,,,,,,,,,
Cc1nccnc1C(C)C,Resinous,Restaurant,Grassy,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccnc1CC(C)C,Caramel,Vegetation,Fruity,Aromatic,Green,Woody,Resinous,Sweet,Fragrant,Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccnc1SCc1ccco1,Septic,Food,Marshy,Nature,Cooked,Restaurant,Sulp,Nutty,Cabbage,Chemical,Hydrocar,Non-vegetarian,Bakery,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,
Cc1nccs1,Fragrant,Food,Green,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C,Fishy,Rancid,Food,Smokey,Fruity,Ammonia,Nature,Salty,Green,Non-vegetarian,Nutty,Woody,Resinous,Poultry,Fragrant,Bakery,People & animals,Sickening,,,,,,,,,,,,,,,,,,
Cc1ncsc1CCO,Septic,Putrid,Restaurant,Nutty,Chemical,Bakery,Microbiological,Sickening,Food,Fruity,Cooked,Sulp,Hydrocar,Non-vegetarian,Rancid,Non-food items,Sulphur,Nature,Cabbage,Marshy,,,,,,,,,,,,,,,,
Cc1ncsc1CCOC=O,Nutty,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1oc2ccccc2c1C,Smokey,Oriental,Hydrocarbo,Bakery,Tobacco smoke,Sickening,Food,Solvent,Non-vegetarian,Dry woods,People & animals,Non-food items,Pungent,Nose Feel,Foul,Phenolic,Resinous,Spices,Herbaceous,Medicinal,Woody,Sharp,,,,,,,,,,,,,,
Cc1occ2c1SCC2,Smokey,Septic,Nature,Sulp,Woody,Hydrocar,Cabbage,Chemical,Resinous,Marshy,Bakery,People & animals,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,,
Cc1occc(=O)c1O,Burnt,Caramel,Baked,Fruity,Nature,Sweet,Fragrant,Bakery,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc(=O)c1OC(=O)C(C)C,Burnt,Caramel,Fruity,Nature,Non-citrus fruity,Sweet,Fragrant,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1S,Septic,Ammonia,Restaurant,Chemical,Bakery,Sickening,Fishy,Caramel,Food,Sulp,Hydrocar,Non-vegetarian,Rancid,Dairy,Nose Feel,Sulphur,Nature,Metallic,Cabbage,Marshy,,,,,,,,,,,,,,,,
Cc1occc1SC(C(=O)CC(C)C)C(C)C,Septic,Food,Vegetables,Sulp,Non-vegetarian,Alliaceous,Sweet,Marshy,Fragrant,Bakery,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1SC(C)CC=O,Food,Bakery,Non-vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1SSCc1ccco1,Septic,Food,Nature,Sulp,Hydrocar,Cabbage,Chemical,Marshy,Non-vegetarian,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1SSSSc1ccoc1C,Septic,Food,Nature,Sulp,Hydrocar,Cabbage,Chemical,Marshy,Non-vegetarian,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1occc1SSc1ccoc1C,Septic,Food,Marshy,Salty,Nature,Vegetables,Restaurant,Sulp,Cabbage,Chemical,Alliaceous,Hydrocar,Non-vegetarian,Bakery,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,
Cc1sccc1S,Alcohol,Medicinal,Minty,Phenolic,Chemical,Hydrocar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1scnc1CCOC(=O)C(C)C,Bakery,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClCl,Chlorinous,Pungent,Nose Feel,Foul,Chemical,Sharp,Hydrocar,Ozonou,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClNCl,Chlorinous,Chemical,Ozonou,Hydrocar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(Cl)cc1,Fuel,Hydrocarbo,Solvent,Other,Gas Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1,Smokey,Vegetation,Aromatic,Woody,Resinous,Grassy,Fragrant,Bakery,People & animals,Herbaceous,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1C=O,Burnt,Bakery,Nutty,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Fishy,Hydrocar,Chemical,Ammonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CC(=C1CCCCC1)c1ccccc1,Fruity,Nature,Fresh,Citrus,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CC=Cc1ccccc1,Food,Chemical,Spices,Hydrocar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CCCCCCCC#N,Fruity,Nature,Lemon,Fresh,Waxy,Citrus,Sweet,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1,Fishy,Rancid,Pungent,Putrid,Sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)CCC(N)C(=O)O,Chocolate,Food,Non-food items,Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(CCC(=O)O)C(=O)O,Rancid,Putrid,Baked,Microbiological,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(CS)C(=O)O,Septic,Nature,Sulp,Hydrocar,Cabbage,Chemical,Marshy,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCC(=O)c1ccccc1,Fragrant,Sweet,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCCC(=O)O,Non-vegetarian,Food,Salty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCCCCN,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCCCN,Fishy,Rancid,Cabbage,People & animals,Sulphur,Rotten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCc1ccc(O)cc1,Septic,Food,Marshy,Fuel,Cooked,Medicinal,Sulp,Hydrocarbo,Waste,Phenolic,Solvent,Woody,Chemical,Hydrocar,Non-vegetarian,Gas Station,,,,,,,,,,,,,,,,,,,,
NCCc1ccccc1,Fishy,Rancid,Food,Ammonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCl,Chlorinous,Pungent,Nose Feel,Foul,Chemical,Other,Sharp,Hydrocar,Ozonou,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1C(=O)OC1CCCCC1,Fruity,Nature,Sweet,Fragrant,Floral,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1C(=O)OCC=Cc1ccccc1,Fruity,Nature,Balsamic,Sweet,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1C(=O)OCCc1ccccc1,Caramel,Fruity,Nature,Citrus,Sweet,Fragrant,Floral,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1C(=O)OCc1ccccc1,Fruity,Nature,Lemon,Citrus,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,Plants,Fruity,Nature,Sweet,Fragrant,Floral,Beverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OC1CCCCC1,Popcorn,Fruity,Nature,Bitter,Non-citrus fruity,Nutty,Sweet,Fragrant,Dry fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OCC1CCCO1,Fragrant,Balsamic,Vegetation,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,Popcorn,Food,Caramel,Fruity,Nature,Balsamic,Nutty,Sweet,Spices,Fragrant,Dry fruit,Floral,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OCCCc1ccccc1,Food,Fruity,Nature,Balsamic,Sweet,Spices,Fragrant,Dry fruit,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OCCc1ccccc1,Food,Vegetation,Fruity,Nature,Balsamic,Sweet,Spices,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)OCc1ccccc1,Soft floral,Caramel,Food,Fruity,Nature,Chocolate,Balsamic,Non-citrus fruity,Sweet,Spices,Fragrant,Dry fruit,Floral,,,,,,,,,,,,,,,,,,,,,,,
O=C(C=Cc1ccccc1)c1ccccc1,Vegetation,Aromatic,Nature,Balsamic,Woody,Resinous,Fragrant,Floral,Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCO)OCCc1ccccc1,Fragrant,Floral,Sweet,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CO)CO,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CO)c1ccccc1,Popcorn,Nutty,Fragrant,Tobacco smoke,Caramel,Fruity,Bitter,Dry woods,Vegetation,Aromatic,Phenolic,Resinous,Herbaceous,Medicinal,Woody,Non-citrus fruity,Grassy,Sweet,Dry fruit,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)Cc1ccccc1,Popcorn,Fuel,Hydrocarbo,Nutty,Chemical,Fragrant,Caramel,Fruity,Bitter,Solvent,Hydrocar,Soft floral,Non-food items,Vegetation,Gas Station,Nature,Non-citrus fruity,Sweet,Dry fruit,Floral,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OC1CCCCC1,Fragrant,Caramel,Floral,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OCC1CCCO1,Caramel,Nature,Chocolate,Sweet,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OCC=Cc1ccccc1,Food,Nature,Balsamic,Spices,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OCCCc1ccccc1,Food,Vegetation,Fruity,Nature,Balsamic,Green,Spices,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OCCc1ccccc1,Soft floral,Caramel,Vegetation,Fruity,Nature,Balsamic,Green,Sweet,Spices,Fragrant,Dry fruit,Floral,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)OCc1ccccc1,Caramel,Food,Nature,Chocolate,Sweet,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)C(O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)c1c(F)c(F)c(F)c(F)c1F,Vegetation,Fruity,Nature,Minty,Sweet,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1C(=O)O)c1ccccc1,Fragrant,Sweet,Fruity,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(=O)CO,Pungent,Vegetables,Lemon,Cabbage,Sharp,Sulphur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(=O)Cc1ccccc1,Popcorn,Caramel,Pungent,Vegetation,Fruity,Medicinal,Green,Nutty,Phenolic,Woody,Sharp,Sweet,Fragrant,Dry fruit,Sickening,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(O)C(O)C(=O)O,Caramel,Other,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C1CCCCC1,Pungent,Dairy,Fruity,Nature,Nose Feel,Metallic,Sharp,Sweet,Fragrant,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C=C(CC(=O)O)C(=O)O,Dry,Caramel,Earthy,Food,Pungent,Mol,Woody,Nutty,Musty,Resinous,Sharp,Sweet,Bakery,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C=Cc1ccc(O)cc1,Balsamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C=Cc1ccccc1,Food,Caramel,Nature,Balsamic,Sweet,Spices,Fragrant,Floral,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC1CCCCC1,Mol,Musty,Chemical,Fragrant,Sickening,Caramel,Earthy,Lemon,Hydrocar,Soft floral,Pungent,Dairy,Nose Feel,Resinous,Nature,Woody,Sharp,Sweet,Floral,,,,,,,,,,,,,,,,,
O=C(O)CCCCCCCCC(=O)O,Characteristic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCS,Septic,Nature,Sulp,Hydrocar,Cabbage,Chemical,Marshy,Bakery,Sulphur,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCc1ccccc1,Ambrosial,Nature,Balsamic,Sweet,Spices,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccccc1,Caramel,Pungent,Lemon,Sharp,Sweet,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1ccccc1,Mol,Musty,Fragrant,Tobacco smoke,Caramel,Earthy,Food,Fruity,Lemon,Nauseating,Non-vegetarian,Dry woods,People & animals,Soft floral,Pungent,Dairy,Vegetation,Aromatic,Foul,Resinous,Herbaceous,Beverage,Nature,Chocolate,Woody,Green,Non-citrus fruity,Waxy,Grassy,Sharp,Sweet,Floral,,,,
O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1,Vegetation,Woody,Woody oriental,Resinous,Grassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(O)c(O)c1,Balsamic,Medicinal,Woody,Phenolic,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(O)cc1,Medicinal,Woody,Nutty,Phenolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(O)cc1O,Woody,Medicinal,Other,Phenolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1,Fishy,Balsamic,Waste,Ammonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1O,Medicinal,Woody,Nutty,Phenolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC1CCCCC1)c1ccccc1,Vegetation,Aromatic,Nature,Balsamic,Woody,Resinous,Other,Fragrant,Floral,Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC1CCCCC1)c1ccccc1O,Fruity,Nature,Balsamic,Green,Sweet,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,Non-food items,Vegetation,Fruity,Aromatic,Fuel,Balsamic,Clean,Hydrocarbo,Green,Woody,Solvent,Resinous,Chemical,Hydrocar,Fragrant,Gas Station,Herbaceous,,,,,,,,,,,,,,,,,,,
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Alcohol,Medicinal,Woody,Minty,Phenolic,Resinous,Grassy,Chemical,Hydrocar,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC=Cc1ccccc1)c1ccccc1,Food,Caramel,Dairy,Fruity,Nature,Balsamic,Sweet,Spices,Fragrant,Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCCc1ccccc1)c1ccccc1,Caramel,Nature,Balsamic,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCCc1ccccc1)c1ccccc1O,Food,Vegetation,Nature,Balsamic,Sweet,Spices,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCCc1ccccc1)c1ccco1,Caramel,Earthy,Pungent,Mol,Woody,Musty,Resinous,Sharp,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCc1ccccc1)c1ccccc1,Popcorn,Non-food items,Dairy,Fruity,Aromatic,Nature,Balsamic,Vegetation,Woody,Non-citrus fruity,Nutty,Resinous,Sweet,Fragrant,Dry fruit,Floral,Herbaceous,,,,,,,,,,,,,,,,,,,
O=C(OCc1ccccc1)c1ccccc1O,Non-food items,Vegetation,Aromatic,Nature,Balsamic,Clean,Woody,Resinous,Sweet,Fragrant,Floral,Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Oc1ccccc1)c1ccccc1O,Caramel,Fruity,Nature,Balsamic,Woody,Resinous,Grassy,Sweet,Fragrant,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C(O)O,Soft floral,Food,Earthy,Pungent,Fruity,Mol,Green,Nutty,Woody,Musty,Resinous,Sharp,Spices,Fragrant,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C(O)c1ccccc1,Alcohol,Balsamic,Medicinal,Woody,Minty,Phenolic,Resinous,Grassy,Chemical,Sweet,Hydrocar,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)c1ccc2ccccc2c1,Fuel,Nature,Hydrocarbo,Solvent,Citrus,Fragrant,Gas Station,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)c1ccccc1,Soft floral,Vegetation,Fruity,Aromatic,Nose Feel,Balsamic,Woody,Metallic,Resinous,Sweet,Fragrant,Dry fruit,Floral,Herbaceous,,,,,,,,,,,,,,,,,,,,,,
O=C1C=CCCC1,Fruity,Salty,Green,Chemical,Hydrocar,Fragrant,Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C=CCCCCCCCCCCCCO1,Fragrant,Ambrosial,Waxy,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C=CCO1,Bakery,Caramel,Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC(C(=O)O)N1,Chemical,Other,Sweet,Hydrocar,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC(C2CCCCC2)CC1,Chlorinous,Plants,Nature,Water,Fresh,Woody,Resinous,Grassy,Fragrant,Floral,Ozonou,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC2=C(CCCC2)O1,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC2CCCCC2O1,Plants,Dairy,Vegetation,Aromatic,Woody,Resinous,Chemical,Grassy,Sweet,Hydrocar,Fragrant,Herbaceous,Microbiological,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC=C1O,Caramel,Plants,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC=CCCCCCCCCCC1,Ambrosial,People & animals,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCC1,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCC1C1CCCC1,Fruity,Nature,Woody,Green,Resinous,Grassy,Chemical,Sweet,Hydrocar,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCC=CCCCCCCCCCC1,Dry,Soft floral,Ambrosial,Soft oriental,Mossy woods,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCC1,Chemical,Other,Sweet,Hydrocar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCC1=O,Caramel,Nutty,Non-vegetarian,Sweet,Fragrant,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCC1C1CCCCC1,Chlorinous,Plants,Herbaceous,Vegetation,Vegetables,Aromatic,Water,Woody,Resinous,Grassy,Sweet,Spices,Fragrant,Floral,Ozonou,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCC=CCCCCCCCCCO1,Ambrosial,Earthy,Pungent,Fruity,Nature,Mol,Woody,Musty,Soft oriental,Resinous,Mossy woods,Sharp,Sweet,Fragrant,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCC=CCCCCCCCCO1,Ambrosial,Earthy,Pungent,Fruity,Nature,Mol,Woody,Musty,Soft oriental,Resinous,Mossy woods,Sharp,Sweet,Fragrant,People & animals,Plants,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCC=CCCCCCCC1,Dry,Cloth,Ambrosial,Non-food items,Nature,Balsamic,Waxy,Fragrant,Dry woods,People & animals,Floral,Herbaceous,Tobacco smoke,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCC=CCCCCCCC1,Dry,Ambrosial,Clean,Sweet,Fragrant,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCC=CCCCCCCO1,Ambrosial,Fruity,Nature,Waxy,Sweet,Fragrant,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCC=CCCCO1,Dry,Cloth,Ambrosial,Non-food items,Fruity,Nose Feel,Metallic,Waxy,Sweet,Fragrant,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCC(=O)OCCC1,Ambrosial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCC(=O)OCCO1,Ambrosial,Clean,Waxy,Sweet,Fragrant,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCC=CCCO1,Ambrosial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCC(=O)OCCO1,Soft floral,Ambrosial,Earthy,Food,Non-food items,Pungent,Nature,Mol,Woody,Musty,Resinous,Grassy,Sharp,Sweet,Spices,Fragrant,Floral,Plants,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCC(=O)OCO1,Soft floral,Ambrosial,Earthy,Food,Pungent,Nature,Mol,Woody,Musty,Resinous,Grassy,Sharp,Sweet,Spices,Fragrant,Floral,Plants,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCCCC1,Soft floral,Ambrosial,People & animals,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCCCCC1,Soft floral,Ambrosial,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCCCCCC1,Ambrosial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCCCCCO1,Soft floral,Ambrosial,Balsamic,Soft oriental,Mossy woods,Sweet,Fragrant,People & animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCCCCCO1,Soft floral,Ambrosial,Fruity,Nature,Other,Sweet,Spices,Fragrant,Dry woods,People & animals,Floral,Herbaceous,Tobacco smoke,Brown,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCCCCCCCCOCCCCO1,Ambrosial,Fruity,Nature,Woody,Waxy,Resinous,Grassy,Sweet,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,
